"Notes"	"State"	"State Code"	"Disease"	"Disease Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Count	Population	Rate
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1987"	"1987"	231	2478938	9.32
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1988"	"1988"	395	2499983	15.80
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1989"	"1989"	610	2516353	24.24
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1990"	"1990"	964	2536829	38.00
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1991"	"1991"	760	2573246	29.53
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1992"	"1992"	562	2613911	21.50
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1993"	"1993"	525	2657123	19.76
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1994"	"1994"	510	2703054	18.87
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1995"	"1995"	432	2749499	15.71
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1996"	"1996"	422	2793097	15.11
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1997"	"1997"	370	2834511	13.05
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1998"	"1998"	284	2867707	9.90
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"1999"	"1999"	283	2897466	9.77
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2000"	"2000"	247	2925953	8.44
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2001"	"2001"	158	2947421	5.36
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2002"	"2002"	82	2971073	2.76
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2003"	"2003"	40	2989353	1.34
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2004"	"2004"	34	3014678	1.13
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2005"	"2005"	64	3042293	2.10
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2006"	"2006"	73	3087913	2.36
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2007"	"2007"	113	3150601	3.59
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2008"	"2008"	119	3185773	3.74
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2009"	"2009"	122	3227011	3.78
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2010"	"2010"	49	3252601	1.51
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2011"	"2011"	34	3282422	1.04
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2012"	"2012"	31	3307480	0.94
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2013"	"2013"	22	3328884	0.66
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Female"	"F"	"2014"	"2014"	34	3328884	1.02
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1984"	"1984"	370	2259415	16.38
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1985"	"1985"	463	2272934	20.37
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1986"	"1986"	408	2283866	17.86
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1987"	"1987"	464	2304686	20.13
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1988"	"1988"	559	2323186	24.06
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1989"	"1989"	796	2338113	34.04
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1990"	"1990"	1097	2357663	46.53
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1991"	"1991"	747	2393341	31.21
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1992"	"1992"	650	2435831	26.68
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1993"	"1993"	631	2480461	25.44
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1994"	"1994"	534	2528384	21.12
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1995"	"1995"	474	2577437	18.39
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1996"	"1996"	428	2623546	16.31
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1997"	"1997"	377	2664722	14.15
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1998"	"1998"	283	2702338	10.47
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"1999"	"1999"	358	2741240	13.06
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2000"	"2000"	285	2777293	10.26
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2001"	"2001"	173	2801977	6.17
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2002"	"2002"	86	2826216	3.04
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2003"	"2003"	95	2852395	3.33
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2004"	"2004"	96	2886284	3.33
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2005"	"2005"	153	2920666	5.24
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2006"	"2006"	176	2950890	5.96
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2007"	"2007"	254	3006118	8.45
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2008"	"2008"	294	3029115	9.71
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2009"	"2009"	281	3069243	9.16
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2010"	"2010"	228	3093504	7.37
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2011"	"2011"	244	3120931	7.82
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2012"	"2012"	235	3148763	7.46
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2013"	"2013"	192	3167094	6.06
	"Tennessee"	"47"	"Primary and Secondary Syphilis"	"310"	"Male"	"M"	"2014"	"2014"	203	3167094	6.41
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"1984"	"1984"	51	2427777	2.10
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"1985"	"1985"	51	2443494	2.09
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"1986"	"1986"	40	2455475	1.63
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"1987"	"1987"	75	2478938	3.03
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"1988"	"1988"	56	2499983	2.24
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"1989"	"1989"	96	2516353	3.82
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"1990"	"1990"	145	2536829	5.72
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"1991"	"1991"	101	2573246	3.92
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"1992"	"1992"	76	2613911	2.91
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"1993"	"1993"	77	2657123	2.90
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"1994"	"1994"	90	2703054	3.33
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"1995"	"1995"	52	2749499	1.89
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"1996"	"1996"	61	2793097	2.18
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"1997"	"1997"	56	2834511	1.98
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"1998"	"1998"	31	2867707	1.08
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"1999"	"1999"	48	2897466	1.66
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"2000"	"2000"	33	2925953	1.13
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"2001"	"2001"	18	2947421	0.61
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"2002"	"2002"	7	2971073	0.24
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"2003"	"2003"	5	2989353	0.17
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"2004"	"2004"	5	3014678	0.17
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"2005"	"2005"	11	3042293	0.36
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"2006"	"2006"	23	3087913	0.74
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"2007"	"2007"	11	3150601	0.35
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"2008"	"2008"	24	3185773	0.75
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"2009"	"2009"	26	3227011	0.81
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"2010"	"2010"	11	3252601	0.34
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"2011"	"2011"	7	3282422	0.21
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"2012"	"2012"	4	3307480	0.12
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"2013"	"2013"	7	3328884	0.21
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Female"	"F"	"2014"	"2014"	4	3328884	0.12
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"1984"	"1984"	220	2259415	9.74
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"1985"	"1985"	276	2272934	12.14
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"1986"	"1986"	218	2283866	9.55
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"1987"	"1987"	236	2304686	10.24
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"1988"	"1988"	351	2323186	15.11
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"1989"	"1989"	519	2338113	22.20
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"1990"	"1990"	655	2357663	27.78
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"1991"	"1991"	409	2393341	17.09
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"1992"	"1992"	357	2435831	14.66
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"1993"	"1993"	342	2480461	13.79
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"1994"	"1994"	298	2528384	11.79
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"1995"	"1995"	231	2577437	8.96
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"1996"	"1996"	218	2623546	8.31
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"1997"	"1997"	179	2664722	6.72
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"1998"	"1998"	112	2702338	4.14
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"1999"	"1999"	175	2741240	6.38
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"2000"	"2000"	129	2777293	4.64
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"2001"	"2001"	71	2801977	2.53
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"2002"	"2002"	33	2826216	1.17
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"2003"	"2003"	37	2852395	1.30
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"2004"	"2004"	19	2886284	0.66
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"2005"	"2005"	49	2920666	1.68
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"2006"	"2006"	57	2950890	1.93
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"2007"	"2007"	93	3006118	3.09
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"2008"	"2008"	99	3029115	3.27
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"2009"	"2009"	95	3069243	3.10
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"2010"	"2010"	60	3093504	1.94
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"2011"	"2011"	65	3120931	2.08
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"2012"	"2012"	57	3148763	1.81
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"2013"	"2013"	31	3167094	0.98
	"Tennessee"	"47"	"Primary Syphilis"	"311"	"Male"	"M"	"2014"	"2014"	47	3167094	1.48
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"1984"	"1984"	121	2427777	4.98
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"1985"	"1985"	178	2443494	7.28
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"1986"	"1986"	181	2455475	7.37
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"1987"	"1987"	156	2478938	6.29
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"1988"	"1988"	339	2499983	13.56
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"1989"	"1989"	514	2516353	20.43
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"1990"	"1990"	819	2536829	32.28
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"1991"	"1991"	659	2573246	25.61
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"1992"	"1992"	486	2613911	18.59
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"1993"	"1993"	448	2657123	16.86
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"1994"	"1994"	420	2703054	15.54
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"1995"	"1995"	380	2749499	13.82
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"1996"	"1996"	361	2793097	12.92
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"1997"	"1997"	314	2834511	11.08
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"1998"	"1998"	253	2867707	8.82
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"1999"	"1999"	235	2897466	8.11
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"2000"	"2000"	214	2925953	7.31
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"2001"	"2001"	140	2947421	4.75
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"2002"	"2002"	75	2971073	2.52
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"2003"	"2003"	35	2989353	1.17
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"2004"	"2004"	29	3014678	0.96
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"2005"	"2005"	53	3042293	1.74
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"2006"	"2006"	50	3087913	1.62
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"2007"	"2007"	102	3150601	3.24
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"2008"	"2008"	95	3185773	2.98
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"2009"	"2009"	96	3227011	2.97
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"2010"	"2010"	38	3252601	1.17
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"2011"	"2011"	27	3282422	0.82
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"2012"	"2012"	27	3307480	0.82
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"2013"	"2013"	15	3328884	0.45
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Female"	"F"	"2014"	"2014"	30	3328884	0.90
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"1984"	"1984"	150	2259415	6.64
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"1985"	"1985"	187	2272934	8.23
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"1986"	"1986"	190	2283866	8.32
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"1987"	"1987"	228	2304686	9.89
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"1988"	"1988"	208	2323186	8.95
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"1989"	"1989"	277	2338113	11.85
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"1990"	"1990"	442	2357663	18.75
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"1991"	"1991"	338	2393341	14.12
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"1992"	"1992"	293	2435831	12.03
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"1993"	"1993"	289	2480461	11.65
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"1994"	"1994"	236	2528384	9.33
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"1995"	"1995"	243	2577437	9.43
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"1996"	"1996"	210	2623546	8.00
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"1997"	"1997"	198	2664722	7.43
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"1998"	"1998"	171	2702338	6.33
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"1999"	"1999"	183	2741240	6.68
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"2000"	"2000"	156	2777293	5.62
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"2001"	"2001"	102	2801977	3.64
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"2002"	"2002"	53	2826216	1.88
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"2003"	"2003"	58	2852395	2.03
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"2004"	"2004"	77	2886284	2.67
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"2005"	"2005"	104	2920666	3.56
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"2006"	"2006"	119	2950890	4.03
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"2007"	"2007"	161	3006118	5.36
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"2008"	"2008"	195	3029115	6.44
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"2009"	"2009"	186	3069243	6.06
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"2010"	"2010"	168	3093504	5.43
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"2011"	"2011"	179	3120931	5.74
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"2012"	"2012"	178	3148763	5.65
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"2013"	"2013"	161	3167094	5.08
	"Tennessee"	"47"	"Secondary Syphilis"	"312"	"Male"	"M"	"2014"	"2014"	156	3167094	4.93
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1984"	"1984"	212	2427777	8.73
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1985"	"1985"	206	2443494	8.43
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1986"	"1986"	242	2455475	9.86
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1987"	"1987"	299	2478938	12.06
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1988"	"1988"	525	2499983	21.00
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1989"	"1989"	694	2516353	27.58
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1990"	"1990"	1186	2536829	46.75
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1991"	"1991"	1138	2573246	44.22
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1992"	"1992"	853	2613911	32.63
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1993"	"1993"	755	2657123	28.41
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1994"	"1994"	744	2703054	27.52
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1995"	"1995"	631	2749499	22.95
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1996"	"1996"	533	2793097	19.08
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1997"	"1997"	535	2834511	18.87
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1998"	"1998"	321	2867707	11.19
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"1999"	"1999"	328	2897466	11.32
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2000"	"2000"	319	2925953	10.90
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2001"	"2001"	292	2947421	9.91
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2002"	"2002"	175	2971073	5.89
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2003"	"2003"	112	2989353	3.75
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2004"	"2004"	79	3014678	2.62
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2005"	"2005"	78	3042293	2.56
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2006"	"2006"	100	3087913	3.24
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2007"	"2007"	140	3150601	4.44
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2008"	"2008"	130	3185773	4.08
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2009"	"2009"	118	3227011	3.66
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2010"	"2010"	132	3252601	4.06
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2011"	"2011"	77	3282422	2.35
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2012"	"2012"	51	3307480	1.54
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2013"	"2013"	57	3328884	1.71
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Female"	"F"	"2014"	"2014"	34	3328884	1.02
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1984"	"1984"	289	2259415	12.79
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1985"	"1985"	270	2272934	11.88
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1986"	"1986"	289	2283866	12.65
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1987"	"1987"	336	2304686	14.58
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1988"	"1988"	431	2323186	18.55
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1989"	"1989"	666	2338113	28.48
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1990"	"1990"	943	2357663	40.00
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1991"	"1991"	931	2393341	38.90
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1992"	"1992"	721	2435831	29.60
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1993"	"1993"	661	2480461	26.65
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1994"	"1994"	545	2528384	21.56
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1995"	"1995"	498	2577437	19.32
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1996"	"1996"	424	2623546	16.16
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1997"	"1997"	449	2664722	16.85
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1998"	"1998"	338	2702338	12.51
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"1999"	"1999"	319	2741240	11.64
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"2000"	"2000"	308	2777293	11.09
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"2001"	"2001"	261	2801977	9.31
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"2002"	"2002"	215	2826216	7.61
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"2003"	"2003"	116	2852395	4.07
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"2004"	"2004"	127	2886284	4.40
	"Tennessee"	"47"	"Early Latent Syphilis"	"313"	"Male"	"M"	"2005"	"2005"	125	2920666	4.28
